Year;x;q(x);l(x);d(x);L(x);T(x);e(x);D(x);M(x);A(x);N(x);a(x);12a(x)
2087;99;0.159102;16804;2674;15468;79968;4.76;1769;1576;0.8908;8595;4.8585;52.80
2087;100;0.166487;14131;2353;12955;64501;4.56;1454;1301;0.8945;6826;4.6941;50.83
2087;101;0.174217;11778;2052;10752;51546;4.38;1185;1064;0.8981;5372;4.5340;48.91
2087;102;0.182307;9726;1773;8840;40794;4.19;956;862;0.9016;4187;4.3779;47.04
2087;103;0.190774;7953;1517;7194;31954;4.02;764;692;0.9050;3231;4.2261;45.21
2087;104;0.199637;6436;1285;5793;24760;3.85;605;549;0.9083;2466;4.0783;43.44
2087;105;0.208913;5151;1076;4613;18966;3.68;473;431;0.9115;1861;3.9346;41.72
2087;106;0.218623;4075;891;3629;14353;3.52;366;335;0.9147;1388;3.7949;40.04
2087;107;0.228786;3184;728;2820;10724;3.37;279;256;0.9177;1023;3.6592;38.41
2087;108;0.239424;2456;588;2162;7904;3.22;211;194;0.9207;743;3.5274;36.83
2087;109;0.250559;1868;468;1634;5742;3.07;157;145;0.9236;532;3.3994;35.29
2087;110;0.262214;1400;367;1216;4109;2.94;115;106;0.9264;376;3.2752;33.80
2087;111;0.274413;1033;283;891;2893;2.80;83;77;0.9291;261;3.1547;32.36
2087;112;0.287183;749;215;642;2002;2.67;59;55;0.9317;178;3.0379;30.96
2087;113;0.300550;534;161;454;1360;2.55;41;38;0.9342;120;2.9248;29.60
2087;114;0.314542;374;118;315;906;2.43;28;26;0.9367;79;2.8151;28.28
2087;115;0.329189;256;84;214;591;2.31;19;18;0.9391;51;2.7089;27.01
2087;116;0.344520;172;59;142;377;2.20;12;12;0.9414;32;2.6062;25.77
2087;117;0.360569;113;41;92;235;2.09;8;7;0.9436;20;2.5067;24.58
2087;118;0.377368;72;27;58;143;1.98;5;5;0.9458;12;2.4105;23.43
2087;119;0.394954;45;18;36;84;1.88;3;3;0.9479;7;2.3175;22.31
2088;0;0.001879;100000;188;99836;8745535;87.46;100000;14604;0.1460;3798280;37.9828;450.29
2088;1;0.000152;99812;15;99805;8645699;86.62;97568;14420;0.1478;3698280;37.9046;449.36
2088;2;0.000102;99797;10;99792;8545894;85.63;95360;14405;0.1511;3600712;37.7592;447.61
2088;3;0.000080;99787;8;99783;8446103;84.64;93206;14396;0.1545;3505352;37.6085;445.80
2088;4;0.000056;99779;6;99776;8346320;83.65;91104;14389;0.1579;3412146;37.4535;443.94
2088;5;0.000053;99773;5;99771;8246544;82.65;89050;14384;0.1615;3321042;37.2940;442.03
2088;6;0.000051;99768;5;99765;8146773;81.66;87044;14379;0.1652;3231992;37.1307;440.07
2088;7;0.000046;99763;5;99761;8047008;80.66;85082;14375;0.1690;3144948;36.9636;438.06
2088;8;0.000039;99758;4;99756;7947247;79.67;83166;14371;0.1728;3059866;36.7924;436.01
2088;9;0.000029;99754;3;99753;7847491;78.67;81293;14368;0.1767;2976700;36.6171;433.91
2088;10;0.000022;99751;2;99750;7747738;77.67;79463;14366;0.1808;2895407;36.4373;431.75
2088;11;0.000023;99749;2;99748;7647988;76.67;77674;14364;0.1849;2815945;36.2532;429.54
2088;12;0.000041;99747;4;99745;7548240;75.67;75926;14362;0.1892;2738270;36.0648;427.28
2088;13;0.000079;99743;8;99739;7448495;74.68;74216;14359;0.1935;2662344;35.8728;424.97
2088;14;0.000133;99735;13;99729;7348755;73.68;72542;14353;0.1979;2588128;35.6777;422.63
2088;15;0.000191;99722;19;99712;7249027;72.69;70902;14344;0.2023;2515586;35.4800;420.26
2088;16;0.000250;99703;25;99690;7149315;71.71;69294;14331;0.2068;2444684;35.2797;417.86
2088;17;0.000316;99678;32;99662;7049624;70.72;67719;14314;0.2114;2375390;35.0769;415.42
2088;18;0.000389;99646;39;99627;6949962;69.75;66176;14293;0.2160;2307671;34.8717;412.96
2088;19;0.000465;99608;46;99584;6850335;68.77;64663;14268;0.2206;2241495;34.6643;410.47
2088;20;0.000544;99561;54;99534;6750750;67.80;63180;14238;0.2254;2176832;34.4546;407.95
2088;21;0.000619;99507;62;99476;6651216;66.84;61726;14205;0.2301;2113652;34.2427;405.41
2088;22;0.000682;99446;68;99412;6551740;65.88;60301;14167;0.2349;2051926;34.0283;402.84
2088;23;0.000726;99378;72;99342;6452328;64.93;58905;14127;0.2398;1991626;33.8110;400.23
2088;24;0.000757;99306;75;99268;6352987;63.97;57538;14085;0.2448;1932721;33.5901;397.58
2088;25;0.000783;99230;78;99192;6253719;63.02;56202;14043;0.2499;1875182;33.3649;394.88
2088;26;0.000808;99153;80;99113;6154527;62.07;54896;14000;0.2550;1818980;33.1352;392.12
2088;27;0.000832;99073;82;99031;6055415;61.12;53618;13956;0.2603;1764085;32.9009;389.31
2088;28;0.000856;98990;85;98948;5956383;60.17;52369;13913;0.2657;1710466;32.6618;386.44
2088;29;0.000879;98905;87;98862;5857435;59.22;51148;13869;0.2712;1658097;32.4178;383.51
2088;30;0.000899;98818;89;98774;5758573;58.27;49954;13825;0.2768;1606950;32.1687;380.52
2088;31;0.000916;98730;90;98684;5659799;57.33;48787;13781;0.2825;1556996;31.9142;377.47
2088;32;0.000929;98639;92;98593;5561115;56.38;47646;13737;0.2883;1508209;31.6543;374.35
2088;33;0.000939;98548;93;98501;5462521;55.43;46532;13694;0.2943;1460563;31.3885;371.16
2088;34;0.000946;98455;93;98409;5364020;54.48;45443;13651;0.3004;1414031;31.1166;367.90
2088;35;0.000955;98362;94;98315;5265612;53.53;44379;13609;0.3067;1368588;30.8384;364.56
2088;36;0.000963;98268;95;98221;5167296;52.58;43340;13568;0.3131;1324209;30.5539;361.15
2088;37;0.000964;98173;95;98126;5069076;51.63;42325;13527;0.3196;1280868;30.2628;357.65
2088;38;0.000955;98079;94;98032;4970950;50.68;41333;13487;0.3263;1238544;29.9647;354.08
2088;39;0.000942;97985;92;97939;4872918;49.73;40366;13449;0.3332;1197210;29.6592;350.41
2088;40;0.000932;97893;91;97847;4774978;48.78;39421;13412;0.3402;1156845;29.3460;346.65
2088;41;0.000931;97802;91;97756;4677131;47.82;38499;13376;0.3474;1117424;29.0250;342.80
2088;42;0.000941;97711;92;97665;4579375;46.87;37598;13341;0.3548;1078925;28.6963;338.86
2088;43;0.000962;97619;94;97572;4481710;45.91;36718;13306;0.3624;1041327;28.3600;334.82
2088;44;0.000996;97525;97;97476;4384139;44.95;35858;13272;0.3701;1004609;28.0162;330.69
2088;45;0.001035;97428;101;97377;4286662;44.00;35017;13237;0.3780;968751;27.6652;326.48
2088;46;0.001087;97327;106;97274;4189285;43.04;34194;13201;0.3861;933734;27.3067;322.18
2088;47;0.001167;97221;113;97164;4092011;42.09;33389;13165;0.3943;899540;26.9411;317.79
2088;48;0.001284;97108;125;97045;3994847;41.14;32600;13127;0.4027;866150;26.5687;313.32
2088;49;0.001428;96983;139;96914;3897802;40.19;31827;13086;0.4112;833550;26.1904;308.79
2088;50;0.001589;96844;154;96767;3800888;39.25;31067;13041;0.4198;801724;25.8067;304.18
2088;51;0.001752;96690;169;96606;3704121;38.31;30320;12993;0.4285;770657;25.4176;299.51
2088;52;0.001913;96521;185;96429;3607515;37.38;29586;12941;0.4374;740337;25.0231;294.78
2088;53;0.002065;96336;199;96237;3511087;36.45;28866;12886;0.4464;710751;24.6227;289.97
2088;54;0.002211;96137;213;96031;3414850;35.52;28158;12828;0.4556;681885;24.2160;285.09
2088;55;0.002388;95925;229;95810;3318818;34.60;27464;12767;0.4648;653727;23.8026;280.13
2088;56;0.002580;95696;247;95572;3223008;33.68;26783;12703;0.4743;626263;23.3829;275.10
2088;57;0.002727;95449;260;95319;3127436;32.77;26113;12635;0.4839;599480;22.9570;269.98
2088;58;0.002812;95189;268;95055;3032117;31.85;25456;12566;0.4936;573367;22.5234;264.78
2088;59;0.002870;94921;272;94785;2937062;30.94;24814;12496;0.5036;547910;22.0805;259.47
2088;60;0.002911;94649;276;94511;2842277;30.03;24187;12426;0.5138;523096;21.6274;254.03
2088;61;0.003023;94373;285;94230;2747766;29.12;23574;12357;0.5242;498909;21.1635;248.46
2088;62;0.003302;94088;311;93933;2653536;28.20;22974;12287;0.5348;475335;20.6898;242.78
2088;63;0.003805;93777;357;93599;2559603;27.29;22384;12213;0.5456;452361;20.2094;237.01
2088;64;0.004477;93420;418;93211;2466005;26.40;21797;12130;0.5565;429977;19.7262;231.21
2088;65;0.005261;93002;489;92757;2372793;25.51;21212;12035;0.5674;408180;19.2431;225.42
2088;66;0.006035;92513;558;92234;2280036;24.65;20626;11926;0.5782;386968;18.7614;219.64
2088;67;0.006711;91954;617;91646;2187802;23.79;20040;11804;0.5890;366342;18.2802;213.86
2088;68;0.007225;91337;660;91007;2096157;22.95;19458;11672;0.5999;346302;17.7971;208.07
2088;69;0.007645;90677;693;90331;2005149;22.11;18883;11535;0.6109;326844;17.3085;202.20
2088;70;0.008118;89984;730;89619;1914819;21.28;18318;11394;0.6220;307960;16.8121;196.25
2088;71;0.008725;89254;779;88864;1825200;20.45;17761;11249;0.6333;289642;16.3082;190.20
2088;72;0.009423;88475;834;88058;1736335;19.63;17210;11097;0.6448;271882;15.7981;184.08
2088;73;0.010238;87641;897;87193;1648277;18.81;16664;10939;0.6564;254672;15.2825;177.89
2088;74;0.011187;86744;970;86259;1561085;18.00;16123;10772;0.6681;238008;14.7621;171.65
2088;75;0.012513;85774;1073;85237;1474826;17.19;15584;10595;0.6799;221885;14.2379;165.36
2088;76;0.014048;84700;1190;84105;1389589;16.41;15043;10405;0.6917;206301;13.7140;159.07
2088;77;0.015397;83510;1286;82867;1305484;15.63;14498;10198;0.7034;191258;13.1918;152.80
2088;78;0.016434;82225;1351;81549;1222616;14.87;13954;9980;0.7152;176760;12.6672;146.51
2088;79;0.017462;80873;1412;80167;1141068;14.11;13416;9756;0.7272;162806;12.1350;140.12
2088;80;0.018556;79461;1474;78724;1060900;13.35;12886;9527;0.7393;149389;11.5935;133.62
2088;81;0.020429;77987;1593;77190;982176;12.59;12362;9293;0.7517;136504;11.0421;127.00
2088;82;0.023890;76393;1825;75481;904986;11.85;11837;9046;0.7642;124142;10.4873;120.35
2088;83;0.029373;74568;2190;73473;829505;11.12;11295;8770;0.7765;112304;9.9430;113.82
2088;84;0.036393;72378;2634;71061;756032;10.45;10717;8446;0.7881;101009;9.4256;107.61
2088;85;0.044172;69744;3081;68204;684971;9.82;10094;8064;0.7989;90293;8.9449;101.84
2088;86;0.052058;66663;3470;64928;616767;9.25;9432;7628;0.8088;80199;8.5032;96.54
2088;87;0.059669;63193;3771;61308;551839;8.73;8740;7148;0.8179;70767;8.0973;91.67
2088;88;0.066908;59422;3976;57434;490532;8.26;8033;6639;0.8264;62028;7.7213;87.16
2088;89;0.073943;55446;4100;53396;433097;7.81;7327;6113;0.8343;53994;7.3689;82.93
2088;90;0.081016;51347;4160;49267;379701;7.39;6633;5584;0.8418;46667;7.0357;78.93
2088;91;0.088412;47187;4172;45101;330434;7.00;5958;5058;0.8489;40034;6.7188;75.13
2088;92;0.096422;43015;4148;40941;285334;6.63;5310;4543;0.8557;34076;6.4178;71.51
2088;93;0.105306;38867;4093;36821;244393;6.29;4690;4043;0.8621;28766;6.1338;68.11
2088;94;0.115311;34774;4010;32769;207572;5.97;4102;3560;0.8680;24076;5.8700;64.94
2088;95;0.125146;30764;3850;28839;174802;5.68;3547;3098;0.8734;19975;5.6314;62.08
2088;96;0.134605;26914;3623;25103;145963;5.42;3033;2664;0.8782;16428;5.4157;59.49
2088;97;0.143471;23292;3342;21621;120860;5.19;2566;2265;0.8826;13394;5.2198;57.14
2088;98;0.151526;19950;3023;18438;99239;4.97;2148;1905;0.8867;10828;5.0400;54.98
2088;99;0.158559;16927;2684;15585;80801;4.77;1782;1587;0.8905;8680;4.8710;52.95
2088;100;0.165921;14243;2363;13061;65216;4.58;1466;1311;0.8942;6898;4.7062;50.97
2088;101;0.173625;11880;2063;10849;52154;4.39;1195;1073;0.8978;5432;4.5457;49.05
2088;102;0.181690;9817;1784;8925;41306;4.21;965;870;0.9013;4237;4.3893;47.17
2088;103;0.190130;8034;1527;7270;32380;4.03;772;699;0.9047;3272;4.2371;45.35
2088;104;0.198965;6506;1294;5859;25110;3.86;611;555;0.9081;2500;4.0891;43.57
2088;105;0.208212;5212;1085;4669;19252;3.69;479;436;0.9113;1888;3.9450;41.84
2088;106;0.217892;4126;899;3677;14583;3.53;370;339;0.9145;1410;3.8050;40.16
2088;107;0.228023;3227;736;2859;10906;3.38;283;260;0.9175;1039;3.6690;38.53
2088;108;0.238627;2491;595;2194;8046;3.23;214;197;0.9205;756;3.5368;36.94
2088;109;0.249727;1897;474;1660;5852;3.09;159;147;0.9234;542;3.4085;35.40
2088;110;0.261346;1423;372;1237;4192;2.95;117;108;0.9262;383;3.2841;33.91
2088;111;0.273508;1051;288;907;2955;2.81;84;78;0.9289;266;3.1633;32.46
2088;112;0.286238;764;219;654;2047;2.68;60;56;0.9315;182;3.0462;31.05
2088;113;0.299564;545;163;463;1393;2.56;42;39;0.9341;122;2.9328;29.69
2088;114;0.313513;382;120;322;929;2.43;29;27;0.9365;81;2.8229;28.37
2088;115;0.328114;262;86;219;607;2.32;19;18;0.9389;52;2.7164;27.10
2088;116;0.343399;176;60;146;388;2.20;13;12;0.9412;33;2.6134;25.86
2088;117;0.359398;116;42;95;242;2.10;8;8;0.9435;20;2.5137;24.66
2088;118;0.376147;74;28;60;148;1.99;5;5;0.9457;12;2.4172;23.51
2088;119;0.393679;46;18;37;87;1.89;3;3;0.9477;7;2.3240;22.39
2089;0;0.001848;100000;185;99839;8751432;87.51;100000;14580;0.1458;3799350;37.9935;450.42
2089;1;0.000150;99815;15;99808;8651593;86.68;97571;14399;0.1476;3699350;37.9144;449.47
2089;2;0.000101;99800;10;99795;8551786;85.69;95363;14385;0.1508;3601779;37.7691;447.73
2089;3;0.000079;99790;8;99786;8451991;84.70;93210;14375;0.1542;3506416;37.6186;445.92
2089;4;0.000055;99782;5;99779;8352205;83.70;91107;14368;0.1577;3413206;37.4638;444.07
2089;5;0.000052;99777;5;99774;8252425;82.71;89054;14363;0.1613;3322099;37.3045;442.15
2089;6;0.000050;99772;5;99769;8152651;81.71;87047;14359;0.1650;3233046;37.1415;440.20
2089;7;0.000046;99767;5;99764;8052882;80.72;85085;14354;0.1687;3145999;36.9746;438.19
2089;8;0.000038;99762;4;99760;7953118;79.72;83169;14351;0.1725;3060913;36.8037;436.14
2089;9;0.000029;99758;3;99757;7853357;78.72;81296;14347;0.1765;2977745;36.6285;434.04
2089;10;0.000021;99755;2;99754;7753601;77.73;79466;14345;0.1805;2896449;36.4490;431.89
2089;11;0.000023;99753;2;99752;7653846;76.73;77677;14343;0.1847;2816983;36.2651;429.68
2089;12;0.000040;99751;4;99749;7554094;75.73;75929;14342;0.1889;2739306;36.0771;427.42
2089;13;0.000078;99747;8;99743;7454345;74.73;74219;14339;0.1932;2663377;35.8853;425.12
2089;14;0.000131;99739;13;99733;7354602;73.74;72545;14333;0.1976;2589157;35.6904;422.78
2089;15;0.000189;99726;19;99717;7254870;72.75;70905;14324;0.2020;2516612;35.4929;420.42
2089;16;0.000248;99707;25;99695;7155153;71.76;69297;14311;0.2065;2445708;35.2930;418.02
2089;17;0.000314;99682;31;99667;7055458;70.78;67723;14294;0.2111;2376410;35.0904;415.58
2089;18;0.000386;99651;38;99632;6955791;69.80;66179;14273;0.2157;2308688;34.8854;413.13
2089;19;0.000462;99613;46;99590;6856159;68.83;64666;14248;0.2203;2242509;34.6782;410.64
2089;20;0.000540;99567;54;99540;6756570;67.86;63183;14219;0.2250;2177843;34.4687;408.12
2089;21;0.000615;99513;61;99482;6657030;66.90;61729;14186;0.2298;2114659;34.2570;405.58
2089;22;0.000677;99452;67;99418;6557547;65.94;60304;14149;0.2346;2052930;34.0428;403.01
2089;23;0.000721;99384;72;99349;6458129;64.98;58909;14109;0.2395;1992626;33.8257;400.41
2089;24;0.000752;99313;75;99275;6358781;64.03;57543;14067;0.2445;1933717;33.6049;397.76
2089;25;0.000777;99238;77;99200;6259505;63.08;56207;14025;0.2495;1876174;33.3799;395.06
2089;26;0.000802;99161;80;99121;6160306;62.12;54900;13982;0.2547;1819968;33.1504;392.31
2089;27;0.000826;99081;82;99041;6061184;61.17;53623;13939;0.2599;1765067;32.9163;389.50
2089;28;0.000850;99000;84;98958;5962144;60.22;52374;13896;0.2653;1711445;32.6774;386.63
2089;29;0.000872;98916;86;98872;5863186;59.27;51153;13852;0.2708;1659071;32.4335;383.70
2089;30;0.000892;98829;88;98785;5764314;58.33;49959;13809;0.2764;1607918;32.1845;380.71
2089;31;0.000909;98741;90;98696;5665529;57.38;48793;13765;0.2821;1557958;31.9303;377.66
2089;32;0.000922;98651;91;98606;5566832;56.43;47652;13722;0.2880;1509166;31.6704;374.55
2089;33;0.000931;98560;92;98515;5468226;55.48;46538;13679;0.2939;1461513;31.4048;371.36
2089;34;0.000938;98469;92;98422;5369712;54.53;45449;13636;0.3000;1414976;31.1331;368.10
2089;35;0.000947;98376;93;98330;5271289;53.58;44386;13595;0.3063;1369526;30.8551;364.76
2089;36;0.000955;98283;94;98236;5172960;52.63;43347;13554;0.3127;1325141;30.5708;361.35
2089;37;0.000956;98189;94;98142;5074724;51.68;42332;13513;0.3192;1281794;30.2798;357.86
2089;38;0.000947;98095;93;98049;4976582;50.73;41340;13474;0.3259;1239462;29.9819;354.28
2089;39;0.000934;98002;92;97957;4878533;49.78;40373;13435;0.3328;1198122;29.6766;350.62
2089;40;0.000924;97911;90;97866;4780576;48.83;39428;13398;0.3398;1157749;29.3636;346.86
2089;41;0.000924;97820;90;97775;4682711;47.87;38506;13363;0.3470;1118321;29.0428;343.01
2089;42;0.000933;97730;91;97684;4584936;46.91;37605;13328;0.3544;1079815;28.7143;339.07
2089;43;0.000954;97639;93;97592;4487251;45.96;36726;13294;0.3620;1042210;28.3782;335.04
2089;44;0.000987;97546;96;97498;4389659;45.00;35866;13260;0.3697;1005484;28.0347;330.92
2089;45;0.001026;97449;100;97399;4292161;44.05;35025;13225;0.3776;969619;27.6838;326.71
2089;46;0.001077;97349;105;97297;4194762;43.09;34202;13190;0.3856;934594;27.3255;322.41
2089;47;0.001157;97245;112;97188;4097465;42.14;33397;13154;0.3939;900392;26.9601;318.02
2089;48;0.001273;97132;124;97070;4000277;41.18;32609;13116;0.4022;866994;26.5879;313.55
2089;49;0.001417;97008;137;96940;3903206;40.24;31835;13076;0.4107;834386;26.2098;309.02
2089;50;0.001577;96871;153;96795;3806267;39.29;31075;13031;0.4194;802551;25.8262;304.41
2089;51;0.001739;96718;168;96634;3709472;38.35;30329;12984;0.4281;771476;25.4373;299.75
2089;52;0.001899;96550;183;96458;3612838;37.42;29595;12932;0.4370;741147;25.0429;295.01
2089;53;0.002050;96367;198;96268;3516379;36.49;28875;12877;0.4460;711552;24.6427;290.21
2089;54;0.002194;96169;211;96064;3420111;35.56;28168;12819;0.4551;682677;24.2361;285.33
2089;55;0.002370;95958;227;95845;3324048;34.64;27474;12759;0.4644;654510;23.8228;280.37
2089;56;0.002560;95731;245;95608;3228203;33.72;26793;12695;0.4738;627035;23.4032;275.34
2089;57;0.002705;95486;258;95357;3132595;32.81;26123;12628;0.4834;600243;22.9773;270.23
2089;58;0.002789;95227;266;95095;3037238;31.89;25467;12559;0.4932;574120;22.5438;265.03
2089;59;0.002845;94962;270;94827;2942144;30.98;24825;12490;0.5031;548653;22.1009;259.71
2089;60;0.002885;94692;273;94555;2847317;30.07;24198;12421;0.5133;523828;21.6478;254.27
2089;61;0.002995;94419;283;94277;2752762;29.15;23585;12352;0.5237;499630;21.1839;248.71
2089;62;0.003272;94136;308;93982;2658484;28.24;22986;12283;0.5344;476045;20.7101;243.02
2089;63;0.003775;93828;354;93651;2564503;27.33;22396;12210;0.5452;453059;20.2296;237.26
2089;64;0.004446;93474;416;93266;2470852;26.43;21810;12127;0.5560;430663;19.7465;231.46
2089;65;0.005229;93058;487;92815;2377586;25.55;21224;12032;0.5669;408853;19.2633;225.66
2089;66;0.006002;92571;556;92294;2284772;24.68;20639;11924;0.5777;387629;18.7815;219.88
2089;67;0.006676;92016;614;91709;2192478;23.83;20054;11803;0.5886;366990;18.3003;214.10
2089;68;0.007188;91401;657;91073;2100770;22.98;19472;11672;0.5994;346936;17.8172;208.31
2089;69;0.007606;90744;690;90399;2009697;22.15;18897;11535;0.6104;327464;17.3286;202.44
2089;70;0.008076;90054;727;89691;1919297;21.31;18332;11395;0.6216;308567;16.8321;196.49
2089;71;0.008679;89327;775;88939;1829607;20.48;17775;11250;0.6329;290235;16.3281;190.44
2089;72;0.009374;88552;830;88137;1740667;19.66;17225;11099;0.6444;272460;15.8180;184.32
2089;73;0.010185;87722;893;87275;1652531;18.84;16680;10941;0.6560;255235;15.3022;178.13
2089;74;0.011130;86828;966;86345;1565256;18.03;16139;10775;0.6677;238555;14.7817;171.88
2089;75;0.012450;85862;1069;85327;1478911;17.22;15600;10600;0.6795;222417;14.2574;165.59
2089;76;0.013980;84793;1185;84200;1393584;16.44;15060;10410;0.6912;206817;13.7333;159.30
2089;77;0.015322;83607;1281;82967;1309383;15.66;14515;10204;0.7030;191757;13.2109;153.03
2089;78;0.016353;82326;1346;81653;1226417;14.90;13971;9986;0.7148;177242;12.6861;146.73
2089;79;0.017375;80980;1407;80277;1144763;14.14;13434;9763;0.7268;163271;12.1536;140.34
2089;80;0.018462;79573;1469;78838;1064487;13.38;12904;9535;0.7389;149837;11.6119;133.84
2089;81;0.020327;78104;1588;77310;985648;12.62;12381;9302;0.7513;136933;11.0602;127.22
2089;82;0.023776;76516;1819;75607;908338;11.87;11856;9056;0.7638;124552;10.5051;120.56
2089;83;0.029244;74697;2184;73605;832732;11.15;11314;8781;0.7761;112696;9.9605;114.03
2089;84;0.036247;72513;2628;71198;759127;10.47;10736;8457;0.7877;101382;9.4428;107.81
2089;85;0.044006;69884;3075;68347;687928;9.84;10115;8077;0.7985;90645;8.9618;102.04
2089;86;0.051872;66809;3465;65076;619582;9.27;9452;7642;0.8084;80531;8.5198;96.74
2089;87;0.059460;63344;3766;61460;554506;8.75;8760;7162;0.8176;71079;8.1137;91.86
2089;88;0.066677;59577;3972;57591;493045;8.28;8054;6653;0.8260;62318;7.7373;87.35
2089;89;0.073688;55605;4097;53556;435454;7.83;7348;6128;0.8340;54264;7.3847;83.12
2089;90;0.080735;51507;4158;49428;381898;7.41;6654;5599;0.8415;46916;7.0511;79.11
2089;91;0.088104;47349;4172;45263;332470;7.02;5979;5074;0.8486;40262;6.7339;75.31
2089;92;0.096086;43177;4149;41103;287207;6.65;5330;4559;0.8554;34283;6.4326;71.69
2089;93;0.104939;39029;4096;36981;246104;6.31;4709;4058;0.8618;28954;6.1483;68.28
2089;94;0.114911;34933;4014;32926;209124;5.99;4120;3575;0.8677;24244;5.8842;65.11
2089;95;0.124714;30919;3856;28991;176198;5.70;3565;3112;0.8731;20124;5.6452;62.24
2089;96;0.134143;27063;3630;25248;147207;5.44;3050;2678;0.8779;16559;5.4291;59.65
2089;97;0.142980;23432;3350;21757;121959;5.20;2582;2278;0.8823;13509;5.2329;57.30
2089;98;0.151009;20082;3033;18566;100202;4.99;2163;1917;0.8864;10928;5.0527;55.13
2089;99;0.158020;17050;2694;15702;81636;4.79;1795;1598;0.8902;8765;4.8834;53.10
2089;100;0.165357;14355;2374;13168;65934;4.59;1477;1321;0.8939;6970;4.7183;51.12
2089;101;0.173038;11982;2073;10945;52765;4.40;1205;1082;0.8975;5493;4.5574;49.19
2089;102;0.181077;9908;1794;9011;41820;4.22;974;878;0.9011;4288;4.4007;47.31
2089;103;0.189491;8114;1538;7345;32809;4.04;780;705;0.9045;3313;4.2482;45.48
2089;104;0.198298;6577;1304;5925;25464;3.87;618;561;0.9078;2533;4.0998;43.70
2089;105;0.207516;5272;1094;4725;19539;3.71;484;441;0.9111;1915;3.9554;41.97
2089;106;0.217165;4178;907;3725;14814;3.55;375;343;0.9142;1431;3.8151;40.28
2089;107;0.227264;3271;743;2899;11089;3.39;287;263;0.9173;1056;3.6787;38.64
2089;108;0.237836;2528;601;2227;8190;3.24;217;200;0.9203;769;3.5463;37.06
2089;109;0.248901;1926;479;1687;5963;3.10;162;149;0.9232;552;3.4177;35.51
2089;110;0.260484;1447;377;1258;4276;2.96;119;110;0.9260;391;3.2929;34.02
2089;111;0.272608;1070;292;924;3018;2.82;86;80;0.9287;272;3.1719;32.56
2089;112;0.285299;778;222;667;2094;2.69;61;57;0.9313;186;3.0545;31.15
2089;113;0.298584;556;166;473;1426;2.56;43;40;0.9339;125;2.9408;29.79
2089;114;0.312490;390;122;329;953;2.44;29;27;0.9364;83;2.8306;28.47
2089;115;0.327046;268;88;224;624;2.33;20;18;0.9388;53;2.7239;27.19
2089;116;0.342284;181;62;150;399;2.21;13;12;0.9411;34;2.6206;25.95
2089;117;0.358235;119;43;97;250;2.10;8;8;0.9433;21;2.5206;24.75
2089;118;0.374932;76;29;62;152;2.00;5;5;0.9455;13;2.4239;23.59
2089;119;0.392411;48;19;38;90;1.90;3;3;0.9476;7;2.3305;22.47
2090;0;0.001819;100000;182;99841;8757298;87.57;100000;14556;0.1456;3800411;38.0041;450.55
2090;1;0.000148;99818;15;99811;8657457;86.73;97574;14378;0.1474;3700411;37.9242;449.59
2090;2;0.000100;99803;10;99798;8557646;85.75;95366;14364;0.1506;3602837;37.7790;447.85
2090;3;0.000078;99793;8;99790;8457847;84.75;93213;14355;0.1540;3507471;37.6287;446.04
2090;4;0.000054;99786;5;99783;8358058;83.76;91110;14347;0.1575;3414259;37.4741;444.19
2090;5;0.000052;99780;5;99778;8258275;82.76;89057;14343;0.1611;3323149;37.3150;442.28
2090;6;0.000049;99775;5;99773;8158497;81.77;87050;14338;0.1647;3234092;37.1522;440.33
2090;7;0.000045;99770;5;99768;8058725;80.77;85089;14334;0.1685;3147042;36.9855;438.33
2090;8;0.000038;99766;4;99764;7958957;79.78;83172;14330;0.1723;3061954;36.8148;436.28
2090;9;0.000028;99762;3;99761;7859193;78.78;81299;14327;0.1762;2978782;36.6399;434.18
2090;10;0.000021;99759;2;99758;7759432;77.78;79469;14325;0.1803;2897483;36.4607;432.03
2090;11;0.000022;99757;2;99756;7659674;76.78;77680;14323;0.1844;2818014;36.2770;429.82
2090;12;0.000039;99755;4;99753;7559918;75.78;75932;14322;0.1886;2740334;36.0892;427.57
2090;13;0.000077;99751;8;99747;7460166;74.79;74222;14319;0.1929;2664402;35.8977;425.27
2090;14;0.000130;99743;13;99737;7360418;73.79;72548;14313;0.1973;2590180;35.7030;422.94
2090;15;0.000188;99730;19;99721;7260682;72.80;70908;14304;0.2017;2517632;35.5058;420.57
2090;16;0.000246;99712;25;99699;7160961;71.82;69300;14291;0.2062;2446724;35.3061;418.17
2090;17;0.000312;99687;31;99671;7061262;70.83;67726;14274;0.2108;2377424;35.1038;415.75
2090;18;0.000383;99656;38;99637;6961590;69.86;66182;14254;0.2154;2309698;34.8991;413.29
2090;19;0.000458;99618;46;99595;6861953;68.88;64669;14229;0.2200;2243516;34.6920;410.80
2090;20;0.000536;99572;53;99545;6762358;67.91;63187;14200;0.2247;2178846;34.4828;408.29
2090;21;0.000610;99519;61;99488;6662813;66.95;61733;14167;0.2295;2115660;34.2712;405.75
2090;22;0.000672;99458;67;99424;6563325;65.99;60308;14130;0.2343;2053927;34.0573;403.19
2090;23;0.000716;99391;71;99356;6463900;65.04;58913;14090;0.2392;1993619;33.8403;400.58
2090;24;0.000746;99320;74;99283;6364545;64.08;57547;14049;0.2441;1934706;33.6197;397.94
2090;25;0.000771;99246;77;99208;6265262;63.13;56211;14007;0.2492;1877160;33.3949;395.24
