Year;x;q(x);l(x);d(x);L(x);T(x);e(x);D(x);M(x);A(x);N(x);a(x);12a(x)
1902;48;0.005614;71099;399;70900;2230179;31.37;23869;12067;0.5055;524937;21.9924;258.41
1902;49;0.005979;70700;423;70489;2159279;30.54;23201;11936;0.5144;501068;21.5965;253.66
1902;50;0.006430;70277;452;70051;2088790;29.72;22544;11800;0.5234;477866;21.1969;248.86
1902;51;0.006912;69825;483;69584;2018739;28.91;21896;11659;0.5325;455322;20.7952;244.04
1902;52;0.007188;69343;498;69094;1949155;28.11;21255;11511;0.5415;433427;20.3914;239.20
1902;53;0.007262;68844;500;68594;1880061;27.31;20628;11361;0.5508;412171;19.9810;234.27
1902;54;0.007664;68345;524;68083;1811467;26.50;20018;11215;0.5602;391543;19.5596;229.22
1902;55;0.008447;67821;573;67534;1743384;25.71;19418;11065;0.5698;371525;19.1331;224.10
1902;56;0.008821;67248;593;66951;1675850;24.92;18821;10905;0.5794;352107;18.7082;219.00
1902;57;0.009376;66655;625;66342;1608899;24.14;18236;10742;0.5891;333286;18.2767;213.82
1902;58;0.010062;66030;664;65698;1542556;23.36;17658;10575;0.5989;315051;17.8413;208.60
1902;59;0.010668;65365;697;65017;1476859;22.59;17088;10402;0.6087;297392;17.4038;203.35
1902;60;0.012114;64668;783;64276;1411842;21.83;16525;10223;0.6186;280304;16.9621;198.04
1902;61;0.013647;63885;872;63449;1347566;21.09;15958;10028;0.6284;263779;16.5294;192.85
1902;62;0.014553;63013;917;62554;1284117;20.38;15386;9815;0.6379;247821;16.1064;187.78
1902;63;0.015378;62096;955;61618;1221563;19.67;14822;9596;0.6474;232434;15.6821;182.68
1902;64;0.016292;61141;996;60643;1159945;18.97;14266;9373;0.6570;217613;15.2543;177.55
1902;65;0.017374;60145;1045;59622;1099302;18.28;13718;9146;0.6667;203347;14.8237;172.38
1902;66;0.018234;59100;1078;58561;1039679;17.59;13176;8913;0.6764;189629;14.3917;167.20
1902;67;0.019011;58022;1103;57471;981118;16.91;12645;8678;0.6863;176453;13.9541;161.95
1902;68;0.020618;56919;1174;56332;923648;16.23;12126;8443;0.6963;163808;13.5089;156.61
1902;69;0.022479;55746;1253;55119;867315;15.56;11609;8199;0.7062;151682;13.0660;151.29
1902;70;0.024846;54493;1354;53816;812196;14.90;11093;7944;0.7161;140073;12.6273;146.03
1902;71;0.026429;53139;1404;52436;758381;14.27;10574;7674;0.7258;128980;12.1978;140.87
1902;72;0.028098;51734;1454;51007;705944;13.65;10063;7401;0.7355;118406;11.7664;135.70
1902;73;0.029853;50281;1501;49530;654937;13.03;9560;7125;0.7452;108343;11.3324;130.49
1902;74;0.032234;48780;1572;47993;605407;12.41;9067;6846;0.7550;98783;10.8953;125.24
1902;75;0.034534;47207;1630;46392;557414;11.81;8577;6560;0.7648;89716;10.4601;120.02
1902;76;0.037889;45577;1727;44713;511022;11.21;8095;6270;0.7746;81139;10.0238;114.79
1902;77;0.040551;43850;1778;42961;466308;10.63;7613;5971;0.7843;73044;9.5949;109.64
1902;78;0.045968;42072;1934;41105;423347;10.06;7140;5669;0.7940;65432;9.1642;104.47
1902;79;0.049152;40138;1973;39151;382242;9.52;6659;5348;0.8032;58292;8.7544;99.55
1902;80;0.052970;38165;2022;37154;343091;8.99;6189;5028;0.8124;51633;8.3428;94.61
1902;81;0.059563;36143;2153;35067;305937;8.46;5729;4708;0.8217;45444;7.9319;89.68
1902;82;0.064968;33991;2208;32886;270870;7.97;5267;4374;0.8305;39715;7.5404;84.98
1902;83;0.072478;31782;2304;30631;237983;7.49;4814;4040;0.8391;34448;7.1557;80.37
1902;84;0.079285;29479;2337;28310;207352;7.03;4365;3698;0.8474;29634;6.7894;75.97
1902;85;0.087184;27142;2366;25958;179042;6.60;3928;3360;0.8554;25269;6.4326;71.69
1902;86;0.097939;24775;2426;23562;153084;6.18;3505;3025;0.8631;21341;6.0883;67.56
1902;87;0.103942;22349;2323;21187;129522;5.80;3091;2690;0.8703;17836;5.7705;63.75
1902;88;0.112783;20026;2259;18897;108334;5.41;2707;2376;0.8776;14745;5.4463;59.86
1902;89;0.122742;17767;2181;16677;89438;5.03;2348;2077;0.8847;12038;5.1268;56.02
1902;90;0.132943;15586;2072;14550;72761;4.67;2013;1796;0.8918;9690;4.8124;52.25
1902;91;0.153411;13514;2073;12478;58211;4.31;1707;1534;0.8989;7676;4.4981;48.48
1902;92;0.167367;11441;1915;10484;45733;4.00;1412;1278;0.9050;5970;4.2270;45.22
1902;93;0.185570;9526;1768;8642;35249;3.70;1149;1047;0.9109;4557;3.9648;42.08
1902;94;0.203428;7758;1578;6969;26607;3.43;915;838;0.9163;3408;3.7241;39.19
1902;95;0.224011;6180;1384;5488;19638;3.18;713;657;0.9213;2493;3.4984;36.48
1902;96;0.243506;4796;1168;4212;14150;2.95;541;500;0.9259;1780;3.2937;34.02
1902;97;0.271274;3628;984;3136;9938;2.74;400;372;0.9303;1240;3.1018;31.72
1902;98;0.292929;2644;774;2257;6802;2.57;285;266;0.9337;840;2.9505;29.91
1902;99;0.306831;1869;574;1583;4545;2.43;197;184;0.9366;555;2.8220;28.36
1902;100;0.330353;1296;428;1082;2963;2.29;133;125;0.9395;359;2.6890;26.77
1902;101;0.349777;868;304;716;1881;2.17;87;82;0.9420;225;2.5802;25.46
1902;102;0.355267;564;200;464;1165;2.06;55;52;0.9441;138;2.4861;24.33
1902;103;0.387205;364;141;293;701;1.93;35;33;0.9470;82;2.3580;22.80
1902;104;0.403194;223;90;178;408;1.83;21;20;0.9490;47;2.2671;21.71
1902;105;0.421542;133;56;105;230;1.73;12;12;0.9512;27;2.1719;20.56
1902;106;0.455665;77;35;59;125;1.62;7;7;0.9534;14;2.0726;19.37
1902;107;0.453489;42;19;32;65;1.56;4;4;0.9547;7;2.0157;18.69
1902;108;0.487388;23;11;17;33;1.44;2;2;0.9573;4;1.9013;17.32
1902;109;0.525057;12;6;9;16;1.33;1;1;0.9596;2;1.7988;16.09
1902;110;0.549033;6;3;4;7;1.25;0;0;0.9613;1;1.7205;15.15
1902;111;0.583194;3;1;2;3;1.16;0;0;0.9633;0;1.6344;14.11
1902;112;0.611261;1;1;1;1;1.08;0;0;0.9650;0;1.5571;13.19
1902;113;0.662569;0;0;0;0;0.98;0;0;0.9670;0;1.4661;12.09
1902;114;0.681975;0;0;0;0;0.93;0;0;0.9682;0;1.4130;11.46
1902;115;0.736353;0;0;0;0;0.84;0;0;0.9701;0;1.3285;10.44
1902;116;0.770256;0;0;0;0;0.78;0;0;0.9713;0;1.2747;9.80
1902;117;0.805284;0;0;0;0;0.73;0;0;0.9725;0;1.2232;9.18
1902;118;0.842790;0;0;0;0;0.68;0;0;0.9736;0;1.1729;8.57
1902;119;0.881607;0;0;0;0;0.63;0;0;0.9747;0;1.1249;8.00
1903;0;0.098039;100000;9804;93370;6094498;60.94;100000;33817;0.3382;2943693;29.4369;347.74
1903;1;0.028747;90196;2593;88900;6001128;66.53;88168;24234;0.2749;2843693;32.2530;381.54
1903;2;0.013218;87603;1158;87024;5912229;67.49;83708;21756;0.2599;2755525;32.9182;389.52
1903;3;0.010265;86445;887;86002;5825204;67.39;80745;20675;0.2560;2671817;33.0896;391.58
1903;4;0.007602;85558;650;85233;5739203;67.08;78119;19864;0.2543;2591072;33.1682;392.52
1903;5;0.005371;84908;456;84680;5653970;66.59;75782;19284;0.2545;2512952;33.1601;392.42
1903;6;0.003731;84452;315;84294;5569290;65.95;73681;18886;0.2563;2437170;33.0774;391.43
1903;7;0.002920;84136;246;84014;5484996;65.19;71755;18617;0.2595;2363489;32.9381;389.76
1903;8;0.002101;83891;176;83803;5400983;64.38;69937;18413;0.2633;2291734;32.7684;387.72
1903;9;0.001679;83715;141;83644;5317180;63.52;68221;18269;0.2678;2221796;32.5675;385.31
1903;10;0.001823;83574;152;83498;5233536;62.62;66576;18157;0.2727;2153575;32.3478;382.67
1903;11;0.001831;83422;153;83345;5150038;61.74;64960;18038;0.2777;2087000;32.1274;380.03
1903;12;0.001865;83269;155;83191;5066692;60.85;63383;17922;0.2828;2022039;31.9017;377.32
1903;13;0.002119;83114;176;83026;4983501;59.96;61843;17806;0.2879;1958656;31.6716;374.56
1903;14;0.002552;82937;212;82832;4900476;59.09;60324;17678;0.2931;1896813;31.4436;371.82
1903;15;0.005270;82726;436;82508;4817644;58.24;58818;17528;0.2980;1836489;31.2235;369.18
1903;16;0.003718;82290;306;82137;4735136;57.54;57192;17225;0.3012;1777672;31.0825;367.49
1903;17;0.003857;81984;316;81826;4652999;56.76;55698;17017;0.3055;1720479;30.8892;365.17
1903;18;0.003543;81668;289;81523;4571174;55.97;54236;16807;0.3099;1664781;30.6951;362.84
1903;19;0.003811;81378;310;81223;4489651;55.17;52829;16619;0.3146;1610545;30.4861;360.33
1903;20;0.004197;81068;340;80898;4408427;54.38;51444;16422;0.3192;1557716;30.2796;357.86
1903;21;0.004431;80728;358;80549;4327529;53.61;50077;16211;0.3237;1506272;30.0793;355.45
1903;22;0.004609;80370;370;80185;4246980;52.84;48734;15994;0.3282;1456195;29.8805;353.07
1903;23;0.004646;80000;372;79814;4166795;52.09;47419;15775;0.3327;1407461;29.6816;350.68
1903;24;0.004431;79628;353;79452;4086981;51.33;46137;15560;0.3372;1360042;29.4782;348.24
1903;25;0.004622;79275;366;79092;4007529;50.55;44900;15360;0.3421;1313905;29.2629;345.65
1903;26;0.004608;78909;364;78727;3928437;49.78;43688;15157;0.3469;1269005;29.0471;343.07
1903;27;0.004218;78545;331;78380;3849710;49.01;42509;14960;0.3519;1225317;28.8251;340.40
1903;28;0.004039;78214;316;78056;3771330;48.22;41378;14785;0.3573;1182808;28.5856;337.53
1903;29;0.003941;77898;307;77745;3693274;47.41;40284;14621;0.3630;1141431;28.3345;334.51
1903;30;0.003886;77591;302;77440;3615530;46.60;39223;14466;0.3688;1101147;28.0738;331.39
1903;31;0.003901;77290;302;77139;3538089;45.78;38192;14317;0.3749;1061923;27.8046;328.16
1903;32;0.003911;76988;301;76838;3460950;44.95;37188;14172;0.3811;1023731;27.5285;324.84
1903;33;0.004093;76687;314;76530;3384113;44.13;36210;14029;0.3874;986543;27.2452;321.44
1903;34;0.004112;76373;314;76216;3307583;43.31;35251;13885;0.3939;950333;26.9592;318.01
1903;35;0.003850;76059;293;75913;3231367;42.48;34317;13743;0.4005;915082;26.6659;314.49
1903;36;0.003894;75766;295;75619;3155454;41.65;33416;13614;0.4074;880766;26.3577;310.79
1903;37;0.003826;75471;289;75327;3079835;40.81;32537;13486;0.4145;847350;26.0424;307.01
1903;38;0.003764;75182;283;75041;3004509;39.96;31684;13365;0.4218;814813;25.7167;303.10
1903;39;0.003900;74899;292;74753;2929468;39.11;30855;13248;0.4294;783128;25.3807;299.07
1903;40;0.004168;74607;311;74452;2854714;38.26;30044;13131;0.4370;752273;25.0392;294.97
1903;41;0.004303;74296;320;74136;2780262;37.42;29246;13008;0.4448;722229;24.6950;290.84
1903;42;0.004301;73977;318;73818;2706126;36.58;28465;12885;0.4527;692983;24.3447;286.64
1903;43;0.004302;73658;317;73500;2632308;35.74;27706;12765;0.4608;664518;23.9848;282.32
1903;44;0.004527;73342;332;73176;2558808;34.89;26966;12649;0.4691;636812;23.6151;277.88
1903;45;0.004689;73010;342;72838;2485633;34.05;26241;12530;0.4775;609846;23.2404;273.39
1903;46;0.005062;72667;368;72483;2412795;33.20;25530;12409;0.4861;583605;22.8591;268.81
1903;47;0.005196;72299;376;72112;2340311;32.37;24830;12283;0.4947;558075;22.4757;264.21
1903;48;0.005414;71924;389;71729;2268200;31.54;24146;12157;0.5035;533244;22.0844;259.51
1903;49;0.005827;71534;417;71326;2196471;30.71;23475;12029;0.5124;509099;21.6867;254.74
1903;50;0.006283;71117;447;70894;2125145;29.88;22814;11895;0.5214;485623;21.2865;249.94
1903;51;0.006628;70671;468;70436;2054251;29.07;22161;11755;0.5305;462810;20.8843;245.11
1903;52;0.006743;70202;473;69966;1983814;28.26;21519;11612;0.5396;440649;20.4774;240.23
1903;53;0.007037;69729;491;69483;1913849;27.45;20893;11470;0.5490;419130;20.0607;235.23
1903;54;0.007826;69238;542;68967;1844365;26.64;20280;11326;0.5585;398237;19.6373;230.15
1903;55;0.008175;68696;562;68415;1775398;25.84;19669;11171;0.5680;377958;19.2163;225.10
1903;56;0.008648;68135;589;67840;1706983;25.05;19069;11014;0.5776;358289;18.7889;219.97
1903;57;0.009142;67545;617;67237;1639143;24.27;18479;10853;0.5873;339220;18.3568;214.78
1903;58;0.009539;66928;638;66609;1571906;23.49;17899;10687;0.5971;320741;17.9198;209.54
1903;59;0.010822;66289;717;65931;1505297;22.71;17329;10521;0.6071;302842;17.4757;204.21
1903;60;0.012300;65572;807;65169;1439367;21.95;16756;10337;0.6169;285513;17.0390;198.97
1903;61;0.013296;64766;861;64335;1374198;21.22;16178;10136;0.6265;268756;16.6122;193.85
1903;62;0.014201;63904;908;63451;1309863;20.50;15604;9926;0.6361;252578;16.1865;188.74
1903;63;0.014992;62997;944;62525;1246412;19.79;15037;9709;0.6457;236974;15.7596;183.62
1903;64;0.015849;62052;983;61561;1183887;19.08;14478;9489;0.6554;221937;15.3289;178.45
1903;65;0.016865;61069;1030;60554;1122327;18.38;13929;9264;0.6651;207459;14.8945;173.23
1903;66;0.017455;60039;1048;59515;1061773;17.68;13386;9035;0.6749;193530;14.4579;168.00
1903;67;0.018808;58991;1110;58436;1002258;16.99;12856;8806;0.6850;180144;14.0121;162.64
1903;68;0.020489;57882;1186;57289;943821;16.31;12331;8570;0.6950;167288;13.5665;157.30
1903;69;0.022559;56696;1279;56056;886533;15.64;11807;8323;0.7049;154957;13.1244;151.99
1903;70;0.023950;55417;1327;54753;830477;14.99;11281;8063;0.7147;143150;12.6896;146.77
1903;71;0.025481;54089;1378;53400;775724;14.34;10763;7798;0.7245;131869;12.2519;141.52
1903;72;0.027124;52711;1430;51996;722323;13.70;10253;7530;0.7344;121106;11.8116;136.24
1903;73;0.029319;51281;1504;50530;670327;13.07;9751;7258;0.7444;110853;11.3687;130.92
1903;74;0.031345;49778;1560;48998;619798;12.45;9252;6979;0.7543;101102;10.9275;125.63
1903;75;0.034345;48218;1656;47390;570800;11.84;8761;6696;0.7643;91850;10.4845;120.31
1903;76;0.036753;46562;1711;45706;523410;11.24;8269;6401;0.7741;83090;10.0477;115.07
1903;77;0.041634;44850;1867;43917;477704;10.65;7786;6104;0.7840;74820;9.6090;109.81
1903;78;0.044510;42983;1913;42026;433788;10.09;7295;5787;0.7934;67034;9.1896;104.78
1903;79;0.048105;41070;1976;40082;391762;9.54;6813;5470;0.8029;59739;8.7682;99.72
1903;80;0.053892;39094;2107;38041;351680;9.00;6340;5150;0.8123;52926;8.3485;94.68
1903;81;0.058810;36987;2175;35900;313639;8.48;5863;4816;0.8214;46586;7.9457;89.85
1903;82;0.065445;34812;2278;33673;277739;7.98;5394;4479;0.8303;40723;7.5495;85.09
1903;83;0.071794;32534;2336;31366;244066;7.50;4928;4134;0.8388;35329;7.1693;80.53
1903;84;0.078744;30198;2378;29009;212701;7.04;4471;3788;0.8471;30401;6.7993;76.09
1903;85;0.088461;27820;2461;26590;183692;6.60;4027;3444;0.8552;25930;6.4398;71.78
1903;86;0.094023;25359;2384;24167;157102;6.20;3588;3095;0.8627;21904;6.1050;67.76
1903;87;0.102066;22975;2345;21802;132935;5.79;3177;2766;0.8704;18316;5.7644;63.67
1903;88;0.111244;20630;2295;19482;111133;5.39;2789;2449;0.8780;15138;5.4280;59.64
1903;89;0.120785;18335;2215;17228;91650;5.00;2423;2145;0.8854;12349;5.0968;55.66
1903;90;0.139505;16120;2249;14996;74423;4.62;2082;1859;0.8928;9926;4.7668;51.70
1903;91;0.152428;13871;2114;12814;59427;4.28;1752;1575;0.8993;7844;4.4782;48.24
1903;92;0.169465;11757;1992;10761;46613;3.96;1451;1314;0.9056;6092;4.1981;44.88
1903;93;0.186191;9765;1818;8856;35852;3.67;1178;1074;0.9114;4641;3.9392;41.77
1903;94;0.205994;7947;1637;7128;26996;3.40;937;859;0.9169;3463;3.6947;38.84
1903;95;0.225451;6310;1423;5598;19868;3.15;727;671;0.9219;2526;3.4718;36.16
1903;96;0.252644;4887;1235;4270;14270;2.92;551;510;0.9266;1798;3.2647;33.68
1903;97;0.274486;3652;1003;3151;10000;2.74;402;374;0.9303;1247;3.1000;31.70
1903;98;0.289463;2650;767;2266;6849;2.58;285;266;0.9334;845;2.9611;30.03
1903;99;0.311654;1883;587;1589;4583;2.43;198;186;0.9365;560;2.8235;28.38
1903;100;0.329979;1296;428;1082;2993;2.31;133;125;0.9391;361;2.7100;27.02
1903;101;0.335158;868;291;723;1911;2.20;87;82;0.9413;228;2.6109;25.83
1903;102;0.365288;577;211;472;1188;2.06;57;54;0.9443;141;2.4787;24.24
1903;103;0.380372;366;139;297;716;1.95;35;33;0.9464;84;2.3834;23.10
1903;104;0.397681;227;90;182;419;1.85;21;20;0.9487;49;2.2839;21.91
1903;105;0.429873;137;59;107;237;1.74;13;12;0.9510;27;2.1807;20.67
1903;106;0.427820;78;33;61;130;1.67;7;7;0.9524;15;2.1185;19.92
1903;107;0.459800;45;21;34;69;1.54;4;4;0.9550;8;1.9998;18.50
1903;108;0.495336;24;12;18;34;1.43;2;2;0.9574;4;1.8933;17.22
1903;109;0.517956;12;6;9;16;1.34;1;1;0.9593;2;1.8109;16.23
1903;110;0.550183;6;3;4;7;1.25;0;0;0.9613;1;1.7209;15.15
1903;111;0.576661;3;2;2;3;1.16;0;0;0.9631;0;1.6395;14.17
1903;112;0.625065;1;1;1;1;1.06;0;0;0.9653;0;1.5453;13.04
1903;113;0.643373;0;0;0;0;1.00;0;0;0.9666;0;1.4877;12.35
1903;114;0.695787;0;0;0;0;0.91;0;0;0.9685;0;1.3990;11.29
1903;115;0.726656;0;0;0;0;0.85;0;0;0.9698;0;1.3419;10.60
1903;116;0.766937;0;0;0;0;0.79;0;0;0.9712;0;1.2796;9.85
1903;117;0.802657;0;0;0;0;0.73;0;0;0.9724;0;1.2271;9.22
1903;118;0.839625;0;0;0;0;0.68;0;0;0.9735;0;1.1770;8.62
1903;119;0.877952;0;0;0;0;0.63;0;0;0.9746;0;1.1293;8.05
1904;0;0.102720;100000;10272;93012;6107847;61.08;100000;33825;0.3383;2943347;29.4335;347.70
1904;1;0.026746;89728;2400;88528;6014835;67.03;87711;23784;0.2712;2843347;32.4173;383.51
1904;2;0.014142;87328;1235;86711;5926307;67.86;83446;21491;0.2575;2755637;33.0232;390.78
1904;3;0.009521;86093;820;85683;5839596;67.83;80416;20337;0.2529;2672191;33.2297;393.26
1904;4;0.007211;85273;615;84966;5753913;67.48;77859;19589;0.2516;2591775;33.2879;393.95
1904;5;0.005147;84659;436;84441;5668947;66.96;75560;19040;0.2520;2513916;33.2704;393.74
1904;6;0.003969;84223;334;84056;5584506;66.31;73481;18660;0.2539;2438356;33.1834;392.70
1904;7;0.002633;83889;221;83778;5500451;65.57;71544;18375;0.2568;2364874;33.0548;391.16
1904;8;0.001918;83668;160;83587;5416672;64.74;69751;18191;0.2608;2293330;32.8786;389.04
1904;9;0.001860;83507;155;83430;5333085;63.86;68052;18060;0.2654;2223579;32.6745;386.59
1904;10;0.001780;83352;148;83278;5249655;62.98;66399;17936;0.2701;2155527;32.4634;384.06
1904;11;0.001699;83204;141;83133;5166378;62.09;64790;17821;0.2751;2089128;32.2444;381.43
1904;12;0.001901;83062;158;82983;5083245;61.20;63226;17713;0.2802;2024338;32.0175;378.71
1904;13;0.002299;82904;191;82809;5000261;60.31;61687;17596;0.2852;1961112;31.7913;376.00
1904;14;0.004682;82714;387;82520;4917452;59.45;60162;17457;0.2902;1899424;31.5721;373.36
1904;15;0.003239;82327;267;82193;4834932;58.73;58534;17182;0.2935;1839263;31.4223;371.57
1904;16;0.003399;82060;279;81920;4752739;57.92;57032;16996;0.2980;1780729;31.2232;369.18
1904;17;0.003204;81781;262;81650;4670819;57.11;55561;16807;0.3025;1723697;31.0238;366.79
1904;18;0.003503;81519;286;81376;4589169;56.30;54137;16633;0.3072;1668137;30.8130;364.26
1904;19;0.003889;81233;316;81075;4507792;55.49;52735;16447;0.3119;1613999;30.6060;361.77
1904;20;0.004102;80917;332;80751;4426717;54.71;51349;16247;0.3164;1561264;30.4051;359.36
1904;21;0.004383;80586;353;80409;4345966;53.93;49988;16041;0.3209;1509916;30.2053;356.96
1904;22;0.004499;80232;361;80052;4265557;53.17;48650;15827;0.3253;1459927;30.0086;354.60
1904;23;0.004362;79871;348;79697;4185505;52.40;47343;15613;0.3298;1411277;29.8099;352.22
1904;24;0.004590;79523;365;79340;4105808;51.63;46076;15411;0.3345;1363934;29.6017;349.72
1904;25;0.004548;79158;360;78978;4026467;50.87;44834;15204;0.3391;1317858;29.3944;347.23
1904;26;0.004153;78798;327;78634;3947489;50.10;43626;15005;0.3439;1273025;29.1802;344.66
1904;27;0.003937;78471;309;78316;3868855;49.30;42468;14828;0.3492;1229398;28.9486;341.88
1904;28;0.003822;78162;299;78012;3790539;48.50;41350;14664;0.3546;1186930;28.7044;338.95
1904;29;0.003802;77863;296;77715;3712526;47.68;40266;14510;0.3604;1145580;28.4504;335.90
1904;30;0.003826;77567;297;77419;3634811;46.86;39211;14360;0.3662;1105314;28.1889;332.77
1904;31;0.003805;77270;294;77123;3557393;46.04;38183;14214;0.3723;1066103;27.9211;329.55
1904;32;0.003903;76976;300;76826;3480270;45.21;37182;14072;0.3785;1027920;27.6454;326.25
1904;33;0.003901;76676;299;76526;3403444;44.39;36204;13930;0.3848;990738;27.3651;322.88
1904;34;0.003621;76377;277;76238;3326918;43.56;35252;13792;0.3912;954534;27.0771;319.43
1904;35;0.003679;76100;280;75960;3250679;42.72;34335;13667;0.3980;919281;26.7738;315.79
1904;36;0.003627;75820;275;75683;3174719;41.87;33440;13543;0.4050;884946;26.4640;312.07
1904;37;0.003527;75545;266;75412;3099037;41.02;32569;13425;0.4122;851506;26.1445;308.23
1904;38;0.003656;75279;275;75141;3023625;40.17;31725;13313;0.4196;818937;25.8138;304.27
1904;39;0.003911;75003;293;74857;2948484;39.31;30898;13199;0.4272;787212;25.4777;300.23
1904;40;0.004020;74710;300;74560;2873627;38.46;30085;13081;0.4348;756314;25.1390;296.17
1904;41;0.004045;74410;301;74259;2799067;37.62;29291;12963;0.4426;726229;24.7939;292.03
1904;42;0.004009;74109;297;73960;2724808;36.77;28516;12847;0.4505;696938;24.4400;287.78
1904;43;0.004184;73812;309;73657;2650847;35.91;27763;12735;0.4587;668422;24.0757;283.41
1904;44;0.004358;73503;320;73343;2577190;35.06;27026;12622;0.4670;640659;23.7056;278.97
1904;45;0.004645;73182;340;73012;2503848;34.21;26303;12507;0.4755;613633;23.3295;274.45
1904;46;0.004805;72842;350;72667;2430835;33.37;25592;12387;0.4840;587330;22.9497;269.90
1904;47;0.004926;72492;357;72314;2358168;32.53;24896;12267;0.4927;561738;22.5630;265.26
1904;48;0.005290;72135;382;71945;2285854;31.69;24217;12147;0.5016;536842;22.1681;260.52
1904;49;0.005669;71754;407;71550;2213909;30.85;23547;12022;0.5105;512625;21.7701;255.74
1904;50;0.006009;71347;429;71133;2142359;30.03;22887;11891;0.5196;489078;21.3690;250.93
1904;51;0.006205;70918;440;70698;2071226;29.21;22238;11757;0.5287;466190;20.9635;246.06
1904;52;0.006467;70478;456;70250;2000528;28.39;21603;11622;0.5380;443952;20.5501;241.10
1904;53;0.007271;70022;509;69768;1930278;27.57;20981;11485;0.5474;422349;20.1300;236.06
1904;54;0.007614;69513;529;69249;1860510;26.76;20360;11336;0.5568;401368;19.7133;231.06
1904;55;0.007990;68984;551;68708;1791262;25.97;19751;11185;0.5663;381007;19.2906;225.99
1904;56;0.008405;68433;575;68145;1722553;25.17;19153;11031;0.5759;361257;18.8620;220.84
